j12011_6.sm ; 4953.855 ; 121 ; 8 ; 8922 ; 9024 ; 309 ; 9 ; 42.6894 ; 0.352805 ; 43 ; 0.355 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12011_7.sm ; 4119.418 ; 81 ; 7 ; 9279 ; 9301 ; 225 ; 9 ; 23.3905 ; 0.288771 ; 24 ; 0.296 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12011_8.sm ; 3990.955 ; 67 ; 12 ; 9297 ; 9343 ; 236 ; 9 ; 13.5743 ; 0.202602 ; 14 ; 0.209 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12011_9.sm ; 5991.039 ; 97 ; 2 ; 11029 ; 11070 ; 39 ; 9 ; 37.5726 ; 0.387346 ; 38 ; 0.392 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12011_10.sm ; 4861.983 ; 91 ; 3 ; 9764 ; 9836 ; 93 ; 9 ; 26.6498 ; 0.292855 ; 27 ; 0.297 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_1.sm ; 5176.253 ; 44 ; 5 ; 10976 ; 13405 ; 102 ; 9 ; 7.92891 ; 0.180202 ; 8 ; 0.182 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_2.sm ; 4290.413 ; 45 ; 2 ; 10760 ; 14063 ; 52 ; 10 ; 16.8976 ; 0.375502 ; 17 ; 0.378 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_3.sm ; 4308.637 ; 52 ; 4 ; 10698 ; 11840 ; 6 ; 10 ; 18.7 ; 0.359615 ; 19 ; 0.365 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_4.sm ; 4206.780 ; 31 ; 4 ; 10678 ; 13779 ; 15 ; 10 ; 8.68896 ; 0.280289 ; 9 ; 0.290 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_5.sm ; 4444.761 ; 64 ; 3 ; 10647 ; 10787 ; 20 ; 9 ; 20.9956 ; 0.328056 ; 21 ; 0.328 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_6.sm ; 4925.438 ; 39 ; 3 ; 11809 ; 13881 ; 23 ; 10 ; 11.0316 ; 0.282861 ; 12 ; 0.308 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_7.sm ; 3846.373 ; 37 ; 0 ; 10595 ; 13598 ; 1 ; 11 ; 13.646 ; 0.36881 ; 14 ; 0.378 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_8.sm ; 4492.728 ; 47 ; 0 ; 11055 ; 14049 ; 5 ; 10 ; 17.8776 ; 0.380375 ; 18 ; 0.383 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_9.sm ; 3609.577 ; 28 ; 0 ; 8648 ; 15485 ; 7 ; 29 ; 11.102 ; 0.396501 ; 12 ; 0.429 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12012_10.sm ; 4822.827 ; 59 ; 0 ; 11024 ; 11904 ; 16 ; 10 ; 26.809 ; 0.45439 ; 27 ; 0.458 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_1.sm ; 3651.964 ; 6 ; 17 ; 6205 ; 15591 ; 12 ; 38 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_2.sm ; 3607.438 ; 17 ; 0 ; 4054 ; 25482 ; 0 ; 121 ; 9.17781 ; 0.539871 ; 10 ; 0.588 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_3.sm ; 3075.443 ; 12 ; 8 ; 5775 ; 16513 ; 10 ; 77 ; 4.02985 ; 0.335821 ; 5 ; 0.417 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_4.sm ; 2316.624 ; 24 ; 0 ; 5592 ; 14305 ; 1 ; 30 ; 10.0676 ; 0.419482 ; 11 ; 0.458 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_5.sm ; 704.006 ; 12 ; 0 ; 2958 ; 10298 ; 0 ; 30 ; 4.71017 ; 0.392515 ; 5 ; 0.417 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_6.sm ; 848.367 ; 13 ; 0 ; 4106 ; 8856 ; 2 ; 24 ; 4.88931 ; 0.376101 ; 5 ; 0.385 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_7.sm ; 3719.139 ; 4 ; 13 ; 6041 ; 18077 ; 28 ; 31 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_8.sm ; 3397.475 ; 7 ; 1070878428 ; 1067479183 ; 1070553777 ; 1077087480 ; 243 ; 0.0957842 ; 0.0136835 ; 1 ; 0.143 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_9.sm ; 1553.197 ; 8 ; 3 ; 3663 ; 15171 ; 2 ; 47 ; 2.11428 ; 0.264285 ; 3 ; 0.375 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12013_10.sm ; 943.127 ; 14 ; 0 ; 3791 ; 9620 ; 0 ; 24 ; 2.61977 ; 0.187127 ; 3 ; 0.214 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_1.sm ; 859.275 ; 4 ; 230686722 ; -1962931245 ; 83893376 ; 0 ; 216 ; 0.861191 ; 0.215298 ; 1 ; 0.250 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_2.sm ; 835.712 ; 7 ; 1 ; 2218 ; 12287 ; 0 ; 52 ; 1.57434 ; 0.224905 ; 2 ; 0.286 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_4.sm ; 3621.510 ; 3 ; 4 ; 4993 ; 20963 ; 10 ; 300 ; 3.98E-13 ; 1.33E-13 ; 1 ; 0.333 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_5.sm ; 1541.468 ; 7 ; 1 ; 4149 ; 12363 ; 0 ; 101 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_7.sm ; 3602.290 ; 2 ; 66 ; 7454 ; 18544 ; 3 ; 480 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_8.sm ; 972.749 ; 11 ; 1 ; 3422 ; 9552 ; 10 ; 40 ; 2.19506 ; 0.199551 ; 3 ; 0.273 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12014_10.sm ; 3599.645 ; 1 ; 31 ; 6666 ; 23313 ; 20 ; 656 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_1.sm ; 4229.984 ; 125 ; 0 ; 8161 ; 8220 ; 14 ; 8 ; 47.1952 ; 0.377562 ; 48 ; 0.384 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_2.sm ; 3625.414 ; 147 ; 6 ; 7083 ; 7064 ; 341 ; 7 ; 60.508 ; 0.411619 ; 61 ; 0.415 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_3.sm ; 4413.620 ; 137 ; 0 ; 7776 ; 7757 ; 196 ; 7 ; 49.6358 ; 0.362305 ; 50 ; 0.365 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_4.sm ; 5401.745 ; 120 ; 0 ; 9618 ; 9611 ; 33 ; 9 ; 47.2898 ; 0.394082 ; 48 ; 0.400 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_5.sm ; 3928.888 ; 108 ; 3 ; 8464 ; 8474 ; 10 ; 8 ; 42.0619 ; 0.389462 ; 43 ; 0.398 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_6.sm ; 4899.786 ; 127 ; 2 ; 8906 ; 8902 ; 40 ; 8 ; 50.9187 ; 0.400935 ; 51 ; 0.402 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_7.sm ; 3615.099 ; 96 ; 0 ; 8089 ; 8076 ; 0 ; 8 ; 29.0977 ; 0.303101 ; 30 ; 0.313 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_8.sm ; 5468.282 ; 118 ; 4 ; 9476 ; 9474 ; 105 ; 9 ; 42.2791 ; 0.358297 ; 43 ; 0.364 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_9.sm ; 4456.244 ; 117 ; 2 ; 8253 ; 8360 ; 199 ; 8 ; 34.3181 ; 0.293317 ; 35 ; 0.299 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12016_10.sm ; 5646.002 ; 115 ; 0 ; 9694 ; 9730 ; 43 ; 9 ; 42.3319 ; 0.368103 ; 43 ; 0.374 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_1.sm ; 4303.094 ; 53 ; 0 ; 11002 ; 11040 ; 2 ; 9 ; 17.0567 ; 0.321824 ; 18 ; 0.340 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_2.sm ; 3653.160 ; 49 ; 0 ; 9981 ; 11708 ; 8 ; 9 ; 21.3468 ; 0.435649 ; 22 ; 0.449 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_3.sm ; 3678.793 ; 36 ; 0 ; 10305 ; 13475 ; 0 ; 10 ; 13.4112 ; 0.372533 ; 14 ; 0.389 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_4.sm ; 4389.548 ; 29 ; 0 ; 8191 ; 17616 ; 5 ; 13 ; 12.469 ; 0.429967 ; 13 ; 0.448 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_5.sm ; 4075.003 ; 39 ; 0 ; 11059 ; 11845 ; 8 ; 9 ; 14.7755 ; 0.378859 ; 15 ; 0.385 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_6.sm ; 4811.762 ; 68 ; 0 ; 11458 ; 11558 ; 1 ; 9 ; 28.2324 ; 0.415183 ; 29 ; 0.426 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_7.sm ; 4298.312 ; 48 ; 0 ; 10814 ; 11247 ; 0 ; 9 ; 10.2318 ; 0.213163 ; 11 ; 0.229 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_8.sm ; 3694.611 ; 54 ; 5 ; 8686 ; 12939 ; 1 ; 13 ; 39.9808 ; 0.740385 ; 40 ; 0.741 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_9.sm ; 4385.054 ; 53 ; 0 ; 11314 ; 11313 ; 14 ; 9 ; 17.576 ; 0.331623 ; 18 ; 0.340 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12017_10.sm ; 5215.490 ; 46 ; 0 ; 12051 ; 12726 ; 1 ; 10 ; 9.59882 ; 0.20867 ; 10 ; 0.217 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_1.sm ; 4012.905 ; 37 ; 0 ; 7863 ; 14819 ; 0 ; 13 ; 22.1607 ; 0.598939 ; 23 ; 0.622 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_2.sm ; 3604.954 ; 5 ; 7 ; 6230 ; 20127 ; 0 ; 167 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_3.sm ; 3661.471 ; 29 ; 0 ; 6307 ; 19736 ; 0 ; 29 ; 19.3968 ; 0.668856 ; 20 ; 0.690 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_4.sm ; 1974.175 ; 24 ; 0 ; 5415 ; 13264 ; 1 ; 68 ; 10.0267 ; 0.41778 ; 11 ; 0.458 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_5.sm ; 4144.945 ; 30 ; 0 ; 6487 ; 20743 ; 0 ; 15 ; 16.1922 ; 0.539741 ; 17 ; 0.567 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_6.sm ; 4050.008 ; 26 ; 0 ; 6219 ; 19234 ; 0 ; 14 ; 11.0069 ; 0.423344 ; 12 ; 0.462 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_7.sm ; 3726.703 ; 29 ; 0 ; 7958 ; 15814 ; 0 ; 10 ; 5.57014 ; 0.192074 ; 6 ; 0.207 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_8.sm ; 2842.492 ; 18 ; 0 ; 5986 ; 15777 ; 0 ; 37 ; 3.3707 ; 0.187261 ; 4 ; 0.222 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_9.sm ; 803.969 ; 15 ; 0 ; 3739 ; 9724 ; 0 ; 42 ; 8.09164 ; 0.539443 ; 9 ; 0.600 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12018_10.sm ; 3632.369 ; 14 ; 0 ; 4096 ; 26246 ; 0 ; 54 ; 8.20558 ; 0.586113 ; 9 ; 0.643 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_2.sm ; 3602.865 ; 2 ; 0 ; 4576 ; 27822 ; 0 ; 434 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_3.sm ; 323.191 ; 13 ; 0 ; 2757 ; 5351 ; 0 ; 25 ; 5.3154 ; 0.408877 ; 6 ; 0.462 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_4.sm ; 740.342 ; 14 ; 0 ; 3696 ; 8444 ; 1 ; 11 ; 2.66664 ; 0.190474 ; 3 ; 0.214 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_5.sm ; 2749.448 ; 18 ; 0 ; 5128 ; 17297 ; 0 ; 61 ; 7.56743 ; 0.420413 ; 8 ; 0.444 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_6.sm ; 619.544 ; 10 ; 0 ; 3512 ; 8637 ; 0 ; 51 ; 4.63475 ; 0.463475 ; 5 ; 0.500 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12019_9.sm ; 3600.405 ; 14 ; 3 ; 5269 ; 23386 ; 0 ; 210 ; 8.23227 ; 0.588019 ; 9 ; 0.643 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12020_3.sm ; 175.646 ; 3 ; 0 ; 1900 ; 2880 ; 0 ; 65 ; 0.249125 ; 0.0830416 ; 1 ; 0.333 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_1.sm ; 4424.838 ; 73 ; 17 ; 10199 ; 10277 ; 223 ; 9 ; 16.7499 ; 0.22945 ; 17 ; 0.233 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_2.sm ; 4954.471 ; 72 ; 16 ; 11050 ; 11047 ; 850 ; 9 ; 18.2586 ; 0.253592 ; 19 ; 0.264 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_3.sm ; 4002.245 ; 74 ; 29 ; 9790 ; 9847 ; 409 ; 9 ; 18.1755 ; 0.245615 ; 19 ; 0.257 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_4.sm ; 4010.370 ; 64 ; 20 ; 9366 ; 9439 ; 1712 ; 9 ; 18.1477 ; 0.283558 ; 19 ; 0.297 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_5.sm ; 4277.829 ; 72 ; 22 ; 10130 ; 10256 ; 929 ; 9 ; 19.8432 ; 0.2756 ; 20 ; 0.278 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_6.sm ; 3975.736 ; 65 ; 46 ; 9260 ; 9551 ; 639 ; 9 ; 17.9646 ; 0.276379 ; 18 ; 0.277 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j12026_7.sm ; 3673.614 ; 74 ; 49 ; 9494 ; 9532 ; 318 ; 9 ; 23.6116 ; 0.319076 ; 24 ; 0.324 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
