j304_4.mm ; 0.039 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_5.mm ; 0.082 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_6.mm ; 0.030 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_7.mm ; 0.027 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_8.mm ; 0.040 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_9.mm ; 0.044 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j304_10.mm ; 0.038 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_1.mm ; 0.054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_2.mm ; 0.048 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_3.mm ; 0.055 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_4.mm ; 0.071 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_5.mm ; 0.020 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_6.mm ; 0.064 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_7.mm ; 0.029 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_8.mm ; 0.045 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_9.mm ; 0.035 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j305_10.mm ; 0.053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_1.mm ; 0.045 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_2.mm ; 0.043 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_3.mm ; 0.064 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_4.mm ; 0.045 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_5.mm ; 0.023 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_6.mm ; 0.040 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_7.mm ; 0.068 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_8.mm ; 0.038 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_9.mm ; 0.052 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j306_10.mm ; 0.057 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_1.mm ; 0.046 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_2.mm ; 0.045 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_3.mm ; 0.030 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_4.mm ; 0.029 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_5.mm ; 0.046 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_6.mm ; 0.040 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_7.mm ; 0.053 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_8.mm ; 23.995 ; 14 ; 0 ; 588 ; 441 ; 4 ; 15 ; 12.5 ; 0.892857 ; 13 ; 0.929 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_9.mm ; 0.060 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j307_10.mm ; 0.079 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_1.mm ; 0.038 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_2.mm ; 0.048 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_3.mm ; 0.037 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_4.mm ; 0.056 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_5.mm ; 0.056 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_6.mm ; 9.869 ; 22 ; 0 ; 692 ; 326 ; 0 ; 14 ; 14 ; 0.636364 ; 14 ; 0.636 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_7.mm ; 0.036 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_8.mm ; 0.054 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_9.mm ; 0.033 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j308_10.mm ; 0.068 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; -1 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_1.mm ; 185.530 ; 1 ; 28 ; 176 ; 198 ; 367 ; 30 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_2.mm ; 78.506 ; 1 ; 23 ; 107 ; 149 ; 748 ; 22 ; 0.254442 ; 0.254442 ; 1 ; 1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_3.mm ; 1287.358 ; 3 ; 211 ; 465 ; 770 ; 5748 ; 108 ; 3 ; 1 ; 3 ; 1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_4.mm ; 134.977 ; 1 ; 33 ; 144 ; 238 ; 720 ; 19 ; 0.272727 ; 0.272727 ; 1 ; 1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_5.mm ; 317.663 ; 2 ; 120 ; 261 ; 412 ; 556 ; 62 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_6.mm ; 186.105 ; 5 ; 21 ; 296 ; 1244 ; 1664 ; 36 ; 1.40515 ; 0.28103 ; 2 ; 0.400 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_7.mm ; 681.648 ; 0 ; 65 ; 484 ; 467 ; 3565 ; 48 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_8.mm ; 85.793 ; 1 ; 11 ; 94 ; 107 ; 345 ; 12 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_9.mm ; 160.012 ; 2 ; 57 ; 150 ; 218 ; 567 ; 26 ; 1.03704 ; 0.518519 ; 2 ; 1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j309_10.mm ; 734.155 ; 1 ; 49 ; 215 ; 536 ; 961 ; 86 ; 0 ; 0 ; 0 ; 0.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_1.mm ; 30.801 ; 0 ; 0 ; 92 ; 26 ; 137 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_2.mm ; 22.363 ; 0 ; 0 ; 38 ; 7 ; 90 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_3.mm ; 34.884 ; 0 ; 1 ; 23 ; 4 ; 67 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_4.mm ; 28.883 ; 0 ; 0 ; 48 ; 7 ; 212 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_5.mm ; 115.520 ; 0 ; 1 ; 126 ; 32 ; 1033 ; 19 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_6.mm ; 5.679 ; 0 ; 0 ; 40 ; 3 ; 3 ; 4 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_7.mm ; 19.291 ; 0 ; 0 ; 42 ; 18 ; 39 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_8.mm ; 28.690 ; 0 ; 0 ; 63 ; 27 ; 20 ; 8 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_9.mm ; 7.057 ; 0 ; 0 ; 13 ; 2 ; 6 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3010_10.mm ; 118.918 ; 0 ; 20 ; 63 ; 26 ; 425 ; 24 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_1.mm ; 0.325 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_2.mm ; 8.276 ; 0 ; 0 ; 39 ; 7 ; 15 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_3.mm ; 0.433 ; 0 ; 0 ; 12 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_4.mm ; 0.442 ; 0 ; 0 ; 21 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_5.mm ; 1.126 ; 0 ; 0 ; 51 ; 4 ; 0 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_6.mm ; 1.311 ; 0 ; 0 ; 30 ; 7 ; 0 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_7.mm ; 0.806 ; 0 ; 0 ; 9 ; 3 ; 0 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_8.mm ; 0.307 ; 0 ; 0 ; 0 ; 0 ; 0 ; 1 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_9.mm ; 0.401 ; 0 ; 0 ; 6 ; 1 ; 0 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3011_10.mm ; 0.346 ; 0 ; 0 ; 40 ; 4 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_1.mm ; 0.381 ; 0 ; 0 ; 29 ; 3 ; 0 ; 5 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_2.mm ; 0.409 ; 0 ; 0 ; 10 ; 0 ; 0 ; 3 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_3.mm ; 0.427 ; 0 ; 0 ; 40 ; 4 ; 0 ; 4 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_4.mm ; 3.523 ; 0 ; 0 ; 137 ; 37 ; 0 ; 21 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_5.mm ; 0.322 ; 0 ; 0 ; 3 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_6.mm ; 0.342 ; 0 ; 0 ; 4 ; 1 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_7.mm ; 0.376 ; 0 ; 0 ; 2 ; 0 ; 0 ; 2 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
j3012_8.mm ; 1.348 ; 0 ; 0 ; 63 ; 24 ; 0 ; 7 ; 0 ; 0 ; 0 ; -1.000 ; 1 ; 0.5 ; 0.2 ; 0 ; 1 ; 1 ; 1 ; 1 ; 1 ;
