c15.mm ; 640 ;
c154_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 29.900 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c154_7.mm_best.sol ; - ;
c154_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 8.250 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c154_8.mm_best.sol ; - ;
c154_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 29.620 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c154_9.mm_best.sol ; - ;
c154_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 1.340 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c154_10.mm_best.sol ; - ;
c155_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 7.530 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_1.mm_best.sol ; - ;
c155_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 1742.130 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_2.mm_best.sol ; - ;
c155_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 79.370 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_3.mm_best.sol ; - ;
c155_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 643.680 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_4.mm_best.sol ; - ;
c155_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 43.530 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_5.mm_best.sol ; - ;
c155_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 76.310 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_6.mm_best.sol ; - ;
c155_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 30.680 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_7.mm_best.sol ; - ;
c155_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 98.060 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_8.mm_best.sol ; - ;
c155_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 17.320 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_9.mm_best.sol ; - ;
c155_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 773.280 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c155_10.mm_best.sol ; - ;
c156_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 1.820 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_1.mm_best.sol ; - ;
c156_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 89.720 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_2.mm_best.sol ; - ;
c156_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 20.880 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_3.mm_best.sol ; - ;
c156_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 26.220 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_4.mm_best.sol ; - ;
c156_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 8.440 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_5.mm_best.sol ; - ;
c156_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 13.150 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_6.mm_best.sol ; - ;
c156_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 59.970 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_7.mm_best.sol ; - ;
c156_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 14.000 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_8.mm_best.sol ; - ;
c156_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 26.030 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_9.mm_best.sol ; - ;
c156_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 44.850 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c156_10.mm_best.sol ; - ;
c157_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 17.090 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_1.mm_best.sol ; - ;
c157_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 22.120 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_2.mm_best.sol ; - ;
c157_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 8.040 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_3.mm_best.sol ; - ;
c157_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 21.970 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_4.mm_best.sol ; - ;
c157_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 60.720 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_5.mm_best.sol ; - ;
c157_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 29.630 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_6.mm_best.sol ; - ;
c157_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 6.660 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_7.mm_best.sol ; - ;
c157_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 2.660 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_8.mm_best.sol ; - ;
c157_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 1.660 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_9.mm_best.sol ; - ;
c157_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 50.660 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c157_10.mm_best.sol ; - ;
c158_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 78.160 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_1.mm_best.sol ; - ;
c158_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 14.000 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_2.mm_best.sol ; - ;
c158_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 25 ; 13.560 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_3.mm_best.sol ; f ;
c158_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 32 ; 6.100 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_4.mm_best.sol ; f ;
c158_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 2.000 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_5.mm_best.sol ; - ;
c158_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 10.310 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_6.mm_best.sol ; - ;
c158_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 9.130 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_7.mm_best.sol ; - ;
c158_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 19.970 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_8.mm_best.sol ; - ;
c158_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 8.750 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_9.mm_best.sol ; - ;
c158_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; -1 ; 4.440 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c158_10.mm_best.sol ; - ;
c159_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 18 ; 10.000 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_1.mm_best.sol ; f ;
c159_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 29 ; 11.530 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_2.mm_best.sol ; f ;
c159_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 22 ; 6.690 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_3.mm_best.sol ; f ;
c159_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 17 ; 4.130 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_4.mm_best.sol ; f ;
c159_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 21 ; 0.910 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_5.mm_best.sol ; f ;
c159_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 20 ; 6.530 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_6.mm_best.sol ; f ;
c159_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 24 ; 0.660 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_7.mm_best.sol ; f ;
c159_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 34 ; 5.160 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_8.mm_best.sol ; f ;
c159_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 28 ; 3.190 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_9.mm_best.sol ; f ;
c159_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 32 ; 2.780 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c159_10.mm_best.sol ; f ;
c1510_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 21 ; 0.160 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_1.mm_best.sol ; f ;
c1510_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 17 ; 0.630 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_2.mm_best.sol ; f ;
c1510_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 23 ; 4.530 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_3.mm_best.sol ; f ;
c1510_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 39 ; 3.560 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_4.mm_best.sol ; f ;
c1510_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 13 ; 0.780 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_5.mm_best.sol ; f ;
c1510_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 32 ; 1.370 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_6.mm_best.sol ; f ;
c1510_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 15 ; 0.220 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_7.mm_best.sol ; f ;
c1510_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 16 ; 0.340 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_8.mm_best.sol ; f ;
c1510_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 12 ; 0.370 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_9.mm_best.sol ; f ;
c1510_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 14 ; 1.560 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1510_10.mm_best.sol ; f ;
c1511_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 25 ; 0.570 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_1.mm_best.sol ; f ;
c1511_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 29 ; 0.250 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_2.mm_best.sol ; f ;
c1511_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 30 ; 1.030 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_3.mm_best.sol ; f ;
c1511_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 14 ; 0.320 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_4.mm_best.sol ; f ;
c1511_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 11 ; 0.380 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_5.mm_best.sol ; f ;
c1511_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 18 ; 1.030 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_6.mm_best.sol ; f ;
c1511_7.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 21 ; 0.280 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_7.mm_best.sol ; f ;
c1511_8.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 20 ; 0.350 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_8.mm_best.sol ; f ;
c1511_9.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 27 ; 0.250 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_9.mm_best.sol ; f ;
c1511_10.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 30 ; 1.910 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1511_10.mm_best.sol ; f ;
c1512_1.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 27 ; 0.440 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_1.mm_best.sol ; f ;
c1512_2.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 30 ; 0.310 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_2.mm_best.sol ; f ;
c1512_3.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 18 ; 0.970 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_3.mm_best.sol ; f ;
c1512_4.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 21 ; 0.190 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_4.mm_best.sol ; f ;
c1512_5.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 17 ; 3.370 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_5.mm_best.sol ; f ;
c1512_6.mm ; -1 ; -1.000 ; -1.0000 ; -1 ; -1.000 ; 27 ; 0.160 ; -1 ; -1 ; -1 ; yes ; -1.000 ; -1.000 ; -1.000 ; - - ; - - ; c1512_6.mm_best.sol ; f ;
